,names,scores,logfoldchanges,pvals,pvals_adj
297,TTC7B,5.387579,1.8727667,2.9597338251777595e-07,1.446741102054066e-06
298,FCHSD2,5.385116,1.345788,2.965407962927019e-07,1.4491843290110983e-06
299,NCK2,5.372032,2.00836,3.184543841757517e-07,1.5516782127391092e-06
300,PCED1B,5.3560624,1.6328466,3.407149630333866e-07,1.6556292017421123e-06
301,ADD1,5.3557897,1.5459996,3.4119428408146935e-07,1.6575827430546057e-06
302,UNC5B,5.3357744,2.8370278,3.7837522688460857e-07,1.8286856807107385e-06
303,CYTOR,5.330863,1.9953059,3.8440590191482496e-07,1.8561585590320888e-06
304,BMPR2,5.29732,1.2632672,4.434129272683528e-07,2.1300508092165227e-06
305,ACTN1,5.193896,1.6161535,7.120132596048462e-07,3.3542206368555184e-06
306,UBE2E2,5.1872516,1.0756468,7.265721653173145e-07,3.4190505843898383e-06
307,SOX5,5.168135,0.7876599,7.753658518077491e-07,3.634304989325764e-06
308,TMEM204,5.1633906,3.0576181,8.256235441331228e-07,3.856860683467296e-06
309,AC008014.1,5.1592603,1.6365749,8.31900810081466e-07,3.884015016631169e-06
310,AC022126.1,5.150375,3.1072543,8.754704268283041e-07,4.0794410762507935e-06
311,SHROOM3,5.145239,2.5589528,8.939521284190695e-07,4.161039601002502e-06
312,DDX17,5.1370106,0.8117648,9.005364372529862e-07,4.189868379356267e-06
313,GPX3,5.127892,2.1165693,9.625728590588525e-07,4.458188421092448e-06
314,HIVEP3,5.1140337,1.8134015,1.0224114478021248e-06,4.726053382624899e-06
315,LINC01847,5.105628,4.7692227,1.0715856452365083e-06,4.939613623484884e-06
316,KLHL29,5.0906763,1.7059782,1.133901099848535e-06,5.213416634895365e-06
317,LRRN3,5.0824814,3.5005114,1.1857134247172687e-06,5.43997404356806e-06
318,ARVCF,5.070414,5.6084414,1.2538170336254697e-06,5.734026971436249e-06
319,PTPRS,5.067912,1.4691701,1.2496336441588184e-06,5.717333873552742e-06
